title,url,img,ingredients
Lemony Kale and Quinoa Salad,https://www.budgetbytes.com/lemony-kale-quinoa-salad/,https://www.budgetbytes.com/wp-content/uploads/2015/01/Lemony-Kale-and-Quinoa-Salad-above-268x200.jpg,"['olive oil', 'garlic', 'bunch Dinosaur/Lacinato Kale*', 'vegetable broth', 'uncooked quinoa', 'fresh lemon', 'chopped walnuts', 'crumbled feta']"
Curried Lentils,https://www.budgetbytes.com/curried-lentils/,https://www.budgetbytes.com/wp-content/uploads/2015/01/Curried-Lentils-above-268x200.jpg,"['olive oil', 'garlic', 'medium onion', 'medium carrots (1/2 lb.)', 'uncooked brown lentils', 'curry powder hot or mild', 'tomato sauce*', 'Salt to taste', 'bunch fresh cilantro (optional)']"
Zucchini and Corn Frittata,https://www.budgetbytes.com/zucchini-corn-frittata/,https://www.budgetbytes.com/wp-content/uploads/2014/12/Zucchini-and-Corn-Frittata-sliced-268x200.jpg,"['olive oil', 'garlic', 'medium zucchini', 'Roma tomatoes or one large tomato', 'frozen corn kernels', 'cumin', 'salt', 'Freshly cracked pepper to taste', 'large eggs', 'milk 2% or higher fat content', 'shredded Monterrey Jack cheese']"
Southwest Shredded Beef,https://www.budgetbytes.com/saucy-southwest-shredded-beef/,https://www.budgetbytes.com/wp-content/uploads/2014/12/Saucy-Southwest-Shredded-Beef-268x200.jpg,"['tomato paste (1/2 6 oz. can)', 'garlic, minced', 'chili powder*', 'cumin', 'oregano', 'cayenne pepper', 'brown sugar', 'cornstarch', 'beef broth', 'boneless beef rump or shoulder roast', 'salt (optional)']"
Sweet Potato Tortilla Soup,https://www.budgetbytes.com/sweet-potato-tortilla-soup/,https://www.budgetbytes.com/wp-content/uploads/2014/12/Sweet-Potato-Tortilla-Soup-duo-268x200.jpg,"['cooking oil', 'yellow onion ', 'garlic ', 'chili powder* ', 'ground cumin ', 'cayenne pepper', 'masa harina or cornmeal** ', 'vegetable broth ', 'tomato paste ', 'diced tomatoes ', 'black beans ', 'sweet potato (about 1 lb.)', 'frozen corn kernels ', 'Optional toppings: cilantro, avocado, shredded cheddar, sour cream, crispy tortilla strips, fresh lime']"
Chocolate Cayenne Crinkles,https://www.budgetbytes.com/chocolate-cayenne-crinkles/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['powdered sugar ', 'unsweetened cocoa powder ', 'cornstarch ', 'salt ', 'cayenne pepper ', 'large egg whites ', 'large whole egg ', 'vanilla extract ', 'chocolate chips ']"
Crunchy Cranberry Sauce,https://www.budgetbytes.com/crunchy-cranberry-sauce/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['granulated sugar ', 'water ', '12 oz bag fresh cranberries ', 'lemon juice ', 'cinnamon ', 'envelope plain gelatin ', 'stalks celery ', 'medium apple ', 'walnut pieces ']"
Spicy Italian Flatbread,https://www.budgetbytes.com/spicy-italian-flat-bread/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['all-purpose flour ', 'salt ', 'instant or bread machine yeast ', 'about 3/4 cup water ', 'cornmeal ']"
Parmesan Garlic Pretzel Bites,https://www.budgetbytes.com/parmesan-garlic-pretzel-bites/,https://www.budgetbytes.com/wp-content/uploads/2014/10/Parmesan-Garlic-Preztel-Bites-close-268x200.jpg,"['warm water', 'active dry yeast or one 1/4 oz. envelope', 'sugar', 'all-purpose flour, divided', 'salt']"
Bacon and Spinach Pasta with Parmesan,https://www.budgetbytes.com/bacon-spinach-pasta-parmesan/,https://www.budgetbytes.com/wp-content/uploads/2014/10/Bacon-and-Spinach-Pasta-with-Parmesan-finished-268x200.jpg,"['bacon', 'yellow onion', 'chicken broth', 'pasta', 'fresh spinach (about 4 cups)', 'grated Parmesan']"
Slow Cooker 5 Spice Chicken,https://www.budgetbytes.com/slow-cooker-5-spice-chicken/,https://www.budgetbytes.com/wp-content/uploads/2014/10/Slow-Cooker-5-Spice-Chicken-above-268x200.jpg,"['garlic, minced', 'fresh ginger, grated', 'vegetable oil', 'toasted sesame oil', 'soy sauce', 'brown sugar', '5 spice powder', 'bone-in skin-on chicken pieces', 'medium onion', 'rice wine**']"
Pumpkin Spice Granola,https://www.budgetbytes.com/pumpkin-spice-granola/,https://www.budgetbytes.com/wp-content/uploads/2014/10/Pumpkin-Granola-front-268x200.jpg,"['solid pack pumpkin purée', 'brown sugar', 'vegetable oil', 'honey', 'vanilla extract', 'pumpkin pie spice', 'salt', 'old fashioned rolled oats (not instant oats)', 'dried cranberries, chopped', 'raw unsalted sunflower seeds']"
SNAP Challenge: Creamy Chicken and Black Bean Enchiladas,https://www.budgetbytes.com/snap-challenge-creamy-chicken-black-bean-enchiladas/,https://www.budgetbytes.com/wp-content/uploads/2014/09/Creamy-Chicken-and-Black-Bean-Enchiladas-268x200.jpg,"['cooking oil', 'garlic', 'diced tomatoes with green chiles', 'cream cheese', 'shredded chicken (about 1/2 of a rotisserie chicken)', 'black beans', 'frozen corn kernels', 'ground cumin', 'soft taco sized 8 inch tortillas', 'batch homemade red enchilada sauce (about 2 cups)']"
SNAP Challenge: Vegetable Stir Fry with Noodles,https://www.budgetbytes.com/snap-challenge-vegetable-stir-fry-noodles/,https://www.budgetbytes.com/wp-content/uploads/2014/09/Vegetable-Stir-Fry-with-Noodles-bowls-268x200.jpg,"['vegetable oil', 'purple cabbage', 'green bell peppers', 'carrots', 'yellow onion', 'ramen noodles', 'soy sauce', 'brown sugar', 'Sriracha or less', 'cornstarch', 'green onions, sliced', 'cilantro (optional)']"
SNAP Challenge: Spinach Rice Breakfast Bowls,https://www.budgetbytes.com/snap-challenge-spinach-rice-breakfast-bowls/,https://www.budgetbytes.com/wp-content/uploads/2014/09/Spinach-Rice-Breakfast-Bowl-close-268x200.jpg,"['cooked seasoned rice', 'frozen chopped spinach', 'butter', 'large egg', 'of salt and pepper', 'splash of hot sauce']"
SNAP Challenge: Soy Dijon Chicken Thighs with Sweet Potatoes,https://www.budgetbytes.com/snap-challenge-soy-dijon-chicken-thighs-sweet-potatoes/,https://www.budgetbytes.com/wp-content/uploads/2014/09/Soy-Dijon-Chicken-Thighs-close-268x200.jpg,"['Dijon mustard', 'soy sauce', 'vegetable oil', 'brown sugar', 'garlic, minced', 'Freshly cracked pepper', 'chicken thighs- 8 pieces', 'medium sweet potato (1 lb.)']"
Creamy Vegetarian Enchilada Pasta,https://www.budgetbytes.com/creamy-vegetarian-enchilada-pasta/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['olive oil', 'garlic', 'green chiles', 'frozen corn kernels', ' pinto (or black) beans', 'cumin', 'red pepper flakes', 'wide egg noodles', 'vegetable broth', 'sour cream', 'green onions, sliced', 'bunch cilantro (optional)', 'shredded pepper jack cheese']"
Sopa de Fideo,https://www.budgetbytes.com/sopa-de-fideo/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['medium onion', 'garlic', 'vegetable oil', 'uncooked vermicelli noodles', 'cumin', 'whole peeled tomatoes', 'chicken broth', 'medium jalapeño (optional)', 'medium lime', 'fresh cilantro (optional)']"
Blackened Tilapia,https://www.budgetbytes.com/blackened-tilapia/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['smoked paprika', 'cumin', 'thyme', 'oregano', 'cayenne pepper', 'garlic powder', 'salt', 'Freshly cracked pepper, about 20 cranks of a pepper mill', 'butter', 'tilapia filets']"
Sautéed Corn and Tomatoes,https://www.budgetbytes.com/sauteed-corn-tomatoes/,https://www.budgetbytes.com/wp-content/uploads/2014/06/Sauteed-Corn-and-Tomatoes-close-268x200.jpg,"['butter', 'garlic', 'diced tomatoes', 'dried basil', 'salt', 'Freshly cracked black pepper (15-20 cranks of a pepper mill)', 'sugar', 'frozen corn kernels', 'fresh parsley (optional)']"
Baked Pineapple Teriyaki Chicken Thighs,https://www.budgetbytes.com/baked-pineapple-teriyaki-chicken-thighs/,https://www.budgetbytes.com/wp-content/uploads/2014/06/Pineapple-Teriyaki-Chicken-plate-268x200.jpg,"['pineapple chunks in juice', 'fresh ginger, grated', 'garlic, minced', 'soy sauce', 'rice vinegar', 'brown sugar', 'cornstarch', 'boneless, skinless chicken thighs (about 1 1/4 lbs)', 'whole green onions, sliced', 'cooked rice']"
Falafel Salad,https://www.budgetbytes.com/falafel-salad/,https://www.budgetbytes.com/wp-content/uploads/2014/05/Falafel-Salad-above-1-268x200.jpg,"['tahini sesame seed paste', 'water ', 'lemon juice ', 'garlic, peeled', 'ground cumin ', 'cayenne pepper ', 'salt ']"
One Pot Sausage & Mushroom Pasta,https://www.budgetbytes.com/one-pot-sausage-mushroom-pasta/,https://www.budgetbytes.com/wp-content/uploads/2014/04/One-Pot-Sausage-Mushroom-Pasta-pot-268x200.jpg,"['olive oil ', 'Italian sausage ', 'garlic ', 'yellow onion ', 'mushrooms ', 'crushed tomatoes ', 'dried basil ', 'dried oregano ', 'vegetable broth ', 'rigatoni ', 'grated Parmesan ', 'fresh parsley (optional)']"
Smores Macarons,https://www.budgetbytes.com/smores-macarons/,https://www.budgetbytes.com/wp-content/uploads/2014/04/Smores-Macarons-close-268x200.jpg,"['large eggs, whites only', 'granulated sugar ', 'cream of tartar ', 'of salt ', 'vanilla extract ']"
Beef & Pineapple Enchiladas,https://www.budgetbytes.com/beef-pineapple-enchiladas/,https://www.budgetbytes.com/wp-content/uploads/2014/04/Beef-Pineapple-Enchiladas-front-268x200.jpg,"['cooking oil ', 'garlic ', 'jalapeño (optional)', 'lean ground beef ', 'black beans ', 'chili powder* ', 'salt ', 'pineapple chunks ', 'green onions ', 'fresh cilantro (optional)', '6-inch corn tortillas ']"
Vegetable Alfredo Pasta Bake,https://www.budgetbytes.com/vegetable-alfredo-pasta-bake/,https://www.budgetbytes.com/wp-content/uploads/2014/04/Veggie-Alfredo-Bake-bowls-268x200.jpg,"['olive oil ', 'small onion ', 'garlic ', 'medium carrots ', 'medium zucchini ', 'frozen broccoli & cauliflower pieces ', 'frozen chopped spinach ', 'Salt and pepper to taste ']"
Chorizo Chicken Jambalaya,https://www.budgetbytes.com/chorizo-chicken-jambalaya/,https://www.budgetbytes.com/wp-content/uploads/2014/04/Chorizo-Chicken-Jambalaya-close--268x200.jpg,"['vegetable oil ', 'links 8 oz. Mexican Chorizo ', 'boneless skinless chicken thighs about 1 1/4 lbs.', 'bag frozen onion, bell pepper, celery mix', 'tomato paste ', 'dry long grain white rice ', 'diced tomatoes ', 'chicken broth', 'whole bay leaf ', 'cumin ', 'smoked paprika ', 'oregano ', 'bunch green onions ']"
Pasta with Eggplant Sauce,https://www.budgetbytes.com/pasta-eggplant-sauce/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['olive oil ', 'garlic', 'yellow onion ', 'anchovy paste or 3 anchovy filets', 'eggplant (about 1 lb.) ', 'diced or crushed tomatoes ', 'tomato paste ', 'dried basil ', 'sugar ', 'crushed red pepper flakes (optional)', 'Freshly cracked black pepper (10-15 cranks of a mill)', 'salt or to taste', 'pasta ', 'fresh parsley, chopped (optional)', 'grated Parmesan ']"
Morning Glory Baked Oatmeal,https://www.budgetbytes.com/morning-glory-baked-oatmeal/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['unsweetened apple sauce', 'large eggs ', 'brown sugar ', 'vanilla extract', 'cinnamon ', 'salt ', 'baking powder ', 'carrots, shredded (about 1 1/2 cups)', 'crushed pineapple in juice (drained) ', 'shredded coconut, sweetened', 'chopped walnuts ', 'milk, dairy or soy', 'old-fashioned rolled oats ']"
Coconut Vegetable Curry,https://www.budgetbytes.com/coconut-vegetable-curry/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['olive oil ', 'garlic', 'fresh ginger ', 'curry powder* ', 'carrots, 3-4 medium', 'yellow onion ', 'tomato paste ', 'diced tomatoes ', 'frozen broccoli and cauliflower pieces ', 'light coconut milk** ', 'salt ', 'sugar ', 'fresh cilantro, chopped']"
Vegan Red Beans and Rice,https://www.budgetbytes.com/vegan-red-beans-rice/,https://www.budgetbytes.com/wp-content/uploads/2014/02/Veg-Red-Beans-and-Rice-duo-268x200.jpg,"['olive oil', 'medium yellow onion', 'medium bell pepper', 'celery', 'garlic', 'dry red beans', 'vegetable broth*', 'thyme', 'oregano', 'whole bay leaf', 'smoked paprika', 'Freshly cracked pepper (about 10-15 cranks of a pepper mill)', 'cayenne pepper', 'cooked rice', 'green onions, sliced']"
The Quick Fix Salad Bar Pizza,https://www.budgetbytes.com/quick-fix-salad-bar-pizza/,https://www.budgetbytes.com/wp-content/uploads/2014/02/Salad-Bar-Pizza-text-268x200.jpg,"['7 or 8 inch flour tortillas', 'shredded mozzarella', 'mixed vegetables from a salad bar', 'Italian seasoning or red pepper flakes (optional)']"
Sausage and Kale Skillet,https://www.budgetbytes.com/sausage-kale-skillet/,https://www.budgetbytes.com/wp-content/uploads/2014/02/Kale-Sausage-Skillet-duo-268x200.jpg,"['Italian Sausage', 'kale', 'chickpeas', 'marinara sauce', 'shredded mozzarella']"
Chicken Arrabbiata,https://www.budgetbytes.com/chicken-arrabbiata/,https://www.budgetbytes.com/wp-content/uploads/2014/02/Chicken-Arrabbiata-above-268x200.jpg,"['olive oil', 'bone-in chicken thighs (about 2.5 lbs. total)', 'salt and pepper', 'all-purpose flour ', 'garlic', 'diced tomatoes', 'crushed tomatoes', 'dried basil', 'crushed red pepper', 'chicken broth', 'fresh parsley (optional)', 'pasta for serving']"
Heat and Eat Oatmeal,https://www.budgetbytes.com/heat-eat-oatmeal/,https://www.budgetbytes.com/wp-content/uploads/2014/01/Toppings-268x200.jpg,"['old-fashioned rolled oats', 'water', 'salt', 'brown sugar', 'cinnamon', 'dried cranberries', 'sliced almonds']"
Chili Roasted Potatoes,https://www.budgetbytes.com/chili-roasted-potatoes/,https://www.budgetbytes.com/wp-content/uploads/2014/01/Chili-Roasted-Potatoes-close-268x200.jpg,"['potatoes', 'olive oil']"
Easy White Spinach Pizza,https://www.budgetbytes.com/easy-white-spinach-pizza/,https://www.budgetbytes.com/wp-content/uploads/2014/01/Spinach-Pizza-close-268x200.jpg,"['ball prepared pizza dough for 12″ pizza', 'olive oil', 'frozen spinach', 'garlic powder', 'salt', 'Freshly cracked pepper', 'crushed red pepper', 'shredded mozzarella', 'medium red onion (optional) ', 'Chevre, goat cheese']"
Honey Sriracha Chicken Thighs,https://www.budgetbytes.com/honey-sriracha-chicken-thighs/,https://www.budgetbytes.com/wp-content/uploads/2013/12/Sriracha-Chicken-Thighs-angle-268x200.jpg,"['boneless skinless chicken thighs (2 lbs)', 'garlic', 'fresh ginger', 'sriracha hot sauce', 'soy sauce', 'rice vinegar', 'honey', 'brown sugar', 'vegetable oil', 'water', 'corn starch', 'cilantro or green onions']"
Cinnamon Date & Walnut Baked Oatmeal,https://www.budgetbytes.com/cinnamon-date-walnut-baked-oatmeal/,https://www.budgetbytes.com/wp-content/uploads/2013/12/Cinnamon-Date-Oatmeal-close-268x200.jpg,"['plain yogurt', 'large eggs', 'brown sugar', 'vanilla extract', 'cinnamon', 'baking powder', 'salt', 'milk', 'dried dates', 'walnut halves', 'old-fashioned rolled oats']"
Roasted Corn and Zucchini Tacos,https://www.budgetbytes.com/roasted-corn-zucchini-tacos/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['zucchini', 'frozen corn', 'taco seasoning', 'garlic powder', 'olive oil', ' black beans', 'salt, if needed', 'small corn tortillas', 'avocado (optional)', 'shredded monterrey jack cheese', 'bunch cilantro (optional)']"
Curried Chickpeas with Spinach,https://www.budgetbytes.com/curried-chickpeas-spinach/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['olive oil', 'yellow onion', 'garlic', 'fresh ginger', 'curry powder', 'spinach (fresh or frozen)', 'tomato sauce', 'chickpeas']"
Oven Roasted Greek Stuffed Pitas,https://www.budgetbytes.com/greek-stuffed-pitas/,"data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20268%20200'%3E%3C/svg%3E","['red onion', 'eggplant', 'Roma tomatoes', 'green bell peppers', 'boneless, skinless chicken breast (about ¾ lb.)* ', 'garlic', 'olive oil', 'lemon juice', 'dried oregano', 'salt', 'Freshly cracked pepper', 'feta cheese', 'fresh parsley', 'whole pita breads (8 half round pockets)']"
Date & Gorgonzola Stuffed Sweet Potatoes,https://www.budgetbytes.com/date-gorgonzola-stuffed-sweet-potatoes/,https://www.budgetbytes.com/wp-content/uploads/2013/11/Date-Stuffed-Sweet-Potato-close-268x200.jpg,"['small sweet potatoes', 'olive oil', 'whole medjool dates', 'chopped walnuts', 'crumbled gorgonzola', ' fresh parsley']"
Turkey Sriracha Meatballs,https://www.budgetbytes.com/turkey-sriracha-meatballs/,https://www.budgetbytes.com/wp-content/uploads/2013/10/Turkey-Sriracha-Meatballs-plate-268x200.jpg,"['ground turkey', 'large egg', 'plain breadcrumbs', 'fresh ginger', 'soy sauce', 'bunch green onions, divided', 'Freshly cracked black pepper']"
Chorizo Sweet Potato Chili,https://www.budgetbytes.com/chorizo-sweet-potato-chili/,https://www.budgetbytes.com/wp-content/uploads/2013/10/Chorizo-Chili-front-268x200.jpg,"['Mexican chorizo (about ¾ lb.) ', 'yellow onion', 'garlic', 'sweet potato', 'diced tomatoes', 'kidney beans', 'black beans', 'tomato paste', 'chili powder**', 'ground cumin', 'dried oregano', 'water', 'green onions']"
"Split Pea, Bacon & Potato Soup",https://www.budgetbytes.com/split-pea-bacon-potato-soup/,https://www.budgetbytes.com/wp-content/uploads/2013/10/Split-Pea-Potato-Soup-front-268x200.jpg,"['bacon', 'medium yellow onion', 'garlic', 'split peas', 'chicken broth*', 'whole bay leaf', 'freshly cracked pepper', 'potatoes', 'salt']"
Garlic Parmesan Kale Pasta,https://www.budgetbytes.com/garlic-parmesan-kale-pasta/,https://www.budgetbytes.com/wp-content/uploads/2013/10/Garlic-Parmesan-Kale-Pasta-close-268x200.jpg,"['1/2 lb kale', 'angel hair pasta*', 'olive oil', 'butter', 'garlic, minced', 'grated Parmesan', 'salt and pepper', 'red pepper flakes (optional)']"
Slow Cooker Chicken and Dumplings,https://www.budgetbytes.com/slow-cooker-chicken-dumplings/,https://www.budgetbytes.com/wp-content/uploads/2013/10/Chicken-and-Dumplings-close-268x200.jpg,"['garlic', 'yellow onion', 'celery', 'carrots (about 4)', 'large chicken breast* (about 3/4 lb.)', 'whole bay leaf', 'dried basil', 'dried thyme', 'freshly cracked black pepper', 'water', 'salt (or to taste)']"
Oatmeal Pumpkin Cookies,https://www.budgetbytes.com/oatmeal-pumpkin-cookies/,https://www.budgetbytes.com/wp-content/uploads/2013/09/Oatmeal-Pumpkin-Cookies-close-268x200.jpg,"['all-purpose flour', 'baking soda', 'baking powder', 'salt', 'cinnamon', 'butter (room temperature)', 'pumpkin purée', 'brown sugar', 'white sugar', 'large egg', 'vanilla extract', 'rolled oats', 'dried cranberries']"
Cashew Rice Pilaf,https://www.budgetbytes.com/cashew-rice-pilaf/,https://www.budgetbytes.com/wp-content/uploads/2013/09/Cashew-Rice-Pilaf-close-268x200.jpg,"['butter', 'garlic, minced', 'turmeric', 'cumin', 'cinnamon', 'uncooked jasmine rice', 'chopped cashews', 'dried fruit raisins, cranberries or chopped apricots', 'water', 'salt', 'whole bay leaf', 'bunch cilantro (optional)']"
